Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-12-18,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,375,0,0
2000-12-19,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,1250,0,0
2000-12-20,2.0,2.0,1.7999999523162842,2.0,2375,0,0
2000-12-21,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,1000,0,0
2000-12-22,1.7999999523162842,2.200000047683716,1.399999976158142,1.7999999523162842,6625,0,0
2000-12-26,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,600,0,0
2000-12-27,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,905,0,0
2000-12-28,1.0,1.600000023841858,1.0,1.0,1225,0,0
2000-12-29,1.399999976158142,1.399999976158142,1.0,1.399999976158142,4610,0,0
2001-01-02,1.0,1.0,1.0,1.0,530,0,0
2001-01-03,1.600000023841858,1.7999999523162842,1.600000023841858,1.7999999523162842,2275,0,0
2001-01-04,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-01-05,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-01-08,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-01-09,1.7000000476837158,1.7000000476837158,1.600000023841858,1.600000023841858,750,0,0
2001-01-10,1.75,1.75,1.75,1.75,1250,0,0
2001-01-11,1.75,1.75,1.75,1.75,0,0,0
2001-01-12,1.75,1.75,1.75,1.75,0,0,0
2001-01-16,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,100,0,0
2001-01-17,1.7999999523162842,1.7999999523162842,1.7000000476837158,1.7000000476837158,585,0,0
2001-01-18,2.0,2.0,2.0,2.0,2700,0,0
2001-01-19,2.0,2.0,2.0,2.0,0,0,0
2001-01-22,2.0,2.0,2.0,2.0,0,0,0
2001-01-23,2.0,2.0,2.0,2.0,0,0,0
2001-01-24,2.0,2.0,2.0,2.0,0,0,0
2001-01-25,2.0,2.0,2.0,2.0,0,0,0
2001-01-26,2.0,2.0,2.0,2.0,0,0,0
2001-01-29,2.4000000953674316,4.199999809265137,2.4000000953674316,3.200000047683716,12220,0,0
2001-01-30,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,1550,0,0
2001-01-31,3.200000047683716,3.200000047683716,2.5999999046325684,2.5999999046325684,2760,0,0
2001-02-01,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,0,0
2001-02-02,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,0,0
2001-02-05,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,0,0
2001-02-06,2.5999999046325684,2.5999999046325684,2.4000000953674316,2.4000000953674316,1750,0,0
2001-02-07,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,0,0,0
2001-02-08,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,0,0,0
2001-02-09,2.4000000953674316,2.4000000953674316,2.200000047683716,2.200000047683716,1000,0,0
2001-02-12,2.200000047683716,2.200000047683716,1.7999999523162842,1.7999999523162842,1125,0,0
2001-02-13,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,750,0,0
2001-02-14,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,0,0
2001-02-15,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,0,0
2001-02-16,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,500,0,0
2001-02-20,2.0999999046325684,2.0999999046325684,1.7999999523162842,1.7999999523162842,2000,0,0
2001-02-21,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-02-22,1.7999999523162842,2.200000047683716,1.7000000476837158,2.200000047683716,5165,0,0
2001-02-23,1.8739999532699585,1.8739999532699585,1.8739999532699585,1.8739999532699585,275,0,0
2001-02-26,1.8739999532699585,1.8739999532699585,1.8739999532699585,1.8739999532699585,0,0,0
2001-02-27,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,55,0,0
2001-02-28,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,0,0
2001-03-01,1.8739999532699585,2.0,1.8739999532699585,1.8739999532699585,1375,0,0
2001-03-02,1.8739999532699585,1.8739999532699585,1.8739999532699585,1.8739999532699585,0,0,0
2001-03-05,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,750,0,0
2001-03-06,1.7999999523162842,1.8739999532699585,1.6200000047683716,1.6200000047683716,3100,0,0
2001-03-07,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,155,0,0
2001-03-08,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,0,0,0
2001-03-09,1.899999976158142,1.899999976158142,1.7999999523162842,1.7999999523162842,750,0,0
2001-03-12,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-03-13,1.7999999523162842,1.7999999523162842,1.7599999904632568,1.7999999523162842,1195,0,0
2001-03-14,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-03-15,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,220,0,0
2001-03-16,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,150,0,0
2001-03-19,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0,0,0
2001-03-20,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0,0,0
2001-03-21,1.7999999523162842,1.899999976158142,1.7999999523162842,1.899999976158142,1675,0,0
2001-03-22,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1000,0,0
2001-03-23,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1500,0,0
2001-03-26,2.0,2.0,1.899999976158142,1.899999976158142,1860,0,0
2001-03-27,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,0,0
2001-03-28,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,600,0,0
2001-03-29,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,0,0
2001-03-30,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,0,0
2001-04-02,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,475,0,0
2001-04-03,1.7999999523162842,2.0,1.7999999523162842,1.7999999523162842,1850,0,0
2001-04-04,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-04-05,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-04-06,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-04-09,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-04-10,1.7999999523162842,2.0,1.7999999523162842,2.0,305,0,0
2001-04-11,2.0,2.0,2.0,2.0,0,0,0
2001-04-12,2.0,2.0,2.0,2.0,500,0,0
2001-04-16,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,200,0,0
2001-04-17,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,535,0,0
2001-04-18,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-04-19,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,225,0,0
2001-04-20,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-04-23,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-04-24,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-04-25,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,250,0,0
2001-04-26,2.200000047683716,2.200000047683716,2.0,2.0,1375,0,0
2001-04-27,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,1375,0,0
2001-04-30,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,150,0,0
2001-05-01,2.799999952316284,2.799999952316284,2.4000000953674316,2.4000000953674316,1355,0,0
2001-05-02,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,450,0,0
2001-05-03,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,850,0,0
2001-05-04,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,35,0,0
2001-05-07,2.4000000953674316,2.799999952316284,2.200000047683716,2.200000047683716,605,0,0
2001-05-08,2.799999952316284,2.799999952316284,2.200000047683716,2.200000047683716,150,0,0
2001-05-09,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,1000,0,0
2001-05-10,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,50,0,0
2001-05-11,2.5999999046325684,3.0,2.5999999046325684,3.0,500,0,0
2001-05-14,3.0,3.0,3.0,3.0,0,0,0
2001-05-15,2.5999999046325684,2.5999999046325684,2.0999999046325684,2.0999999046325684,1400,0,0
2001-05-16,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,0,0
2001-05-17,1.899999976158142,2.0,1.7999999523162842,1.7999999523162842,800,0,0
2001-05-18,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-05-21,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,1000,0,0
2001-05-22,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,750,0,0
2001-05-23,2.7799999713897705,2.7799999713897705,2.5999999046325684,2.700000047683716,2450,0,0
2001-05-24,2.4000000953674316,2.799999952316284,2.4000000953674316,2.799999952316284,750,0,0
2001-05-25,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,0,0
2001-05-29,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,0,0
2001-05-30,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,0,0
2001-05-31,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,10,0,0
2001-06-01,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,850,0,0
2001-06-04,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,0,0
2001-06-05,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,0,0
2001-06-06,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,0,0
2001-06-07,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,750,0,0
2001-06-08,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,0,0
2001-06-11,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,250,0,0
2001-06-12,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,0,0
2001-06-13,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,325,0,0
2001-06-14,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,75,0,0
2001-06-15,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,0,0
2001-06-18,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,0,0
2001-06-19,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,0,0
2001-06-20,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,0,0
2001-06-21,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,0,0
2001-06-22,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,15,0,0
2001-06-25,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,15,0,0
2001-06-26,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,0,0
2001-06-27,2.4000000953674316,2.5999999046325684,2.4000000953674316,2.5999999046325684,1075,0,0
2001-06-28,2.200000047683716,2.799999952316284,2.200000047683716,2.799999952316284,100,0,0
2001-06-29,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,0,0
2001-07-02,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,0,0
2001-07-03,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,0,0
2001-07-05,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,200,0,0
2001-07-06,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,600,0,0
2001-07-09,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,0,0
2001-07-10,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,50,0,0
2001-07-11,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,0,0,0
2001-07-12,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,0,0,0
2001-07-13,2.4000000953674316,2.799999952316284,2.4000000953674316,2.4000000953674316,1300,0,0
2001-07-16,2.4000000953674316,2.4000000953674316,2.0,2.0,2560,0,0
2001-07-17,2.0,2.0,2.0,2.0,0,0,0
2001-07-18,2.0,2.0,2.0,2.0,0,0,0
2001-07-19,2.0,2.0,2.0,2.0,0,0,0
2001-07-20,2.0,2.0,1.7999999523162842,1.7999999523162842,1790,0,0
2001-07-23,1.7999999523162842,2.0,1.7999999523162842,1.7999999523162842,1790,0,0
2001-07-24,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-07-25,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,150,0,0
2001-07-26,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0,0,0
2001-07-27,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0,0,0
2001-07-30,2.0,2.0,2.0,2.0,300,0,0
2001-07-31,2.0,2.0,2.0,2.0,0,0,0
2001-08-01,2.0,2.0,2.0,2.0,0,0,0
2001-08-02,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,780,0,0
2001-08-03,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,0,0,0
2001-08-06,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,0,0,0
2001-08-07,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,0,0,0
2001-08-08,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,0,0,0
2001-08-09,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,0,0,0
2001-08-10,2.0,2.0,2.0,2.0,1000,0,0
2001-08-13,2.0,2.0,2.0,2.0,0,0,0
2001-08-14,2.0,2.0,2.0,2.0,0,0,0
2001-08-15,2.0,2.299999952316284,1.7999999523162842,2.299999952316284,3885,0,0
2001-08-16,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,0,0
2001-08-17,2.0,2.0,2.0,2.0,250,0,0
2001-08-20,2.0,2.0,2.0,2.0,0,0,0
2001-08-21,2.0,2.0,2.0,2.0,0,0,0
2001-08-22,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,25,0,0
2001-08-23,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,0,0,0
2001-08-24,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,0,0,0
2001-08-27,2.0,2.200000047683716,1.899999976158142,1.899999976158142,905,0,0
2001-08-28,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,0,0
2001-08-29,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,0,0
2001-08-30,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,75,0,0
2001-08-31,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,50,0,0
2001-09-04,2.0,2.0,1.7999999523162842,1.7999999523162842,750,0,0
2001-09-05,2.0,2.0,2.0,2.0,1150,0,0
2001-09-06,2.0,2.0,2.0,2.0,0,0,0
2001-09-07,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,15,0,0
2001-09-10,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,5,0,0
2001-09-17,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,25,0,0
2001-09-18,1.6200000047683716,1.6200000047683716,1.600000023841858,1.600000023841858,960,0,0
2001-09-19,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0,0,0
2001-09-20,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0,0,0
2001-09-21,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0,0,0
2001-09-24,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0,0,0
2001-09-25,2.0,2.0,1.399999976158142,1.399999976158142,885,0,0
2001-09-26,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,250,0,0
2001-09-27,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-09-28,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-10-01,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-10-02,1.399999976158142,1.7000000476837158,1.399999976158142,1.399999976158142,400,0,0
2001-10-03,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0,0,0
2001-10-04,1.399999976158142,1.7000000476837158,1.399999976158142,1.7000000476837158,440,0,0
2001-10-05,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0,0,0
2001-10-08,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,200,0,0
2001-10-09,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0,0,0
2001-10-10,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0,0,0
2001-10-11,2.0,2.0,1.600000023841858,1.600000023841858,1500,0,0
2001-10-12,1.7999999523162842,2.0,1.7999999523162842,2.0,1000,0,0
2001-10-15,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,255,0,0
2001-10-16,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0,0,0
2001-10-17,1.600000023841858,2.200000047683716,1.600000023841858,2.200000047683716,2080,0,0
2001-10-18,2.0,2.0,2.0,2.0,250,0,0
2001-10-19,2.0,2.0,2.0,2.0,350,0,0
2001-10-22,2.0,2.0,2.0,2.0,150,0,0
2001-10-23,2.0,2.0,2.0,2.0,0,0,0
2001-10-24,2.0,2.0,2.0,2.0,0,0,0
2001-10-25,2.0,2.0,1.7999999523162842,1.7999999523162842,500,0,0
2001-10-26,2.0,2.0,2.0,2.0,450,0,0
2001-10-29,2.0,2.0,2.0,2.0,0,0,0
2001-10-30,2.0,2.0,2.0,2.0,275,0,0
2001-10-31,2.0,2.0,2.0,2.0,0,0,0
2001-11-01,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1260,0,0
2001-11-02,1.600000023841858,1.7999999523162842,1.399999976158142,1.7999999523162842,1365,0,0
2001-11-05,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-11-06,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-11-07,2.0,2.200000047683716,2.0,2.200000047683716,1050,0,0
2001-11-08,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,0,0
2001-11-09,2.0,2.0,2.0,2.0,250,0,0
2001-11-12,2.0,2.0,2.0,2.0,0,0,0
2001-11-13,2.0,2.0,2.0,2.0,5,0,0
2001-11-14,2.0,2.0,2.0,2.0,150,0,0
2001-11-15,2.0,2.0,1.7999999523162842,1.7999999523162842,1125,0,0
2001-11-16,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-11-19,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,375,0,0
2001-11-20,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-11-21,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-11-23,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,400,0,0
2001-11-26,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-11-27,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2001-11-28,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1425,0,0
2001-11-29,1.7999999523162842,1.7999999523162842,1.399999976158142,1.399999976158142,80,0,0
2001-11-30,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0,0,0
2001-12-03,1.399999976158142,1.600000023841858,1.399999976158142,1.600000023841858,775,0,0
2001-12-04,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,100,0,0
2001-12-05,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0,0,0
2001-12-06,1.5,1.7999999523162842,1.399999976158142,1.7999999523162842,1875,0,0
2001-12-07,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,15,0,0
2001-12-10,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,170,0,0
2001-12-11,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0,0,0
2001-12-12,1.600000023841858,3.4000000953674316,1.600000023841858,2.4000000953674316,9450,0,0
2001-12-13,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,0,0,0
2001-12-14,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,30,0,0
2001-12-17,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,0,0,0
2001-12-18,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,0,0,0
2001-12-19,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,125,0,0
2001-12-20,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,150,0,0
2001-12-21,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,0,0
2001-12-24,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,250,0,0
2001-12-26,2.0,2.4000000953674316,2.0,2.4000000953674316,435,0,0
2001-12-27,1.7999999523162842,2.0,1.399999976158142,2.0,1830,0,0
2001-12-28,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,60,0,0
2001-12-31,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,175,0,0
2002-01-02,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-01-03,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-01-04,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-01-07,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-01-08,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,250,0,0
2002-01-09,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-01-10,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-01-11,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-01-14,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,575,0,0
2002-01-15,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-01-16,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-01-17,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-01-18,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,50,0,0
2002-01-22,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-01-23,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-01-24,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-01-25,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1250,0,0
2002-01-28,1.7999999523162842,1.899999976158142,1.7999999523162842,1.899999976158142,500,0,0
2002-01-29,1.7999999523162842,1.7999999523162842,1.399999976158142,1.7999999523162842,6350,0,0
2002-01-30,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-01-31,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-02-01,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,50,0,0
2002-02-04,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0,0,0
2002-02-05,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0,0,0
2002-02-06,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,250,0,0
2002-02-07,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,805,0,0
2002-02-08,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-02-11,1.399999976158142,1.600000023841858,1.399999976158142,1.600000023841858,210,0,0
2002-02-12,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,75,0,0
2002-02-13,1.7000000476837158,1.899999976158142,1.7000000476837158,1.7999999523162842,2020,0,0
2002-02-14,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,250,0,0
2002-02-15,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0,0,0
2002-02-19,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0,0,0
2002-02-20,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,500,0,0
2002-02-21,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0,0,0
2002-02-22,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0,0,0
2002-02-25,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0,0,0
2002-02-26,1.600000023841858,1.7999999523162842,1.600000023841858,1.7999999523162842,510,0,0
2002-02-27,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-02-28,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-03-01,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,375,0,0
2002-03-04,2.0,2.0,2.0,2.0,90,0,0
2002-03-05,1.7999999523162842,1.7999999523162842,1.600000023841858,1.600000023841858,750,0,0
2002-03-06,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,10,0,0
2002-03-07,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-03-08,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0,0
2002-03-11,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,50,0,0
2002-03-12,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,0,0
2002-03-13,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,0,0
2002-03-14,1.600000023841858,1.600000023841858,1.5,1.5,1425,0,0
2002-03-15,1.5,1.5,1.5,1.5,0,0,0
2002-03-18,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,5,0,0
2002-03-19,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,25,0,0
2002-03-20,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0,0,0
2002-03-21,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,75,0,0
2002-03-22,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0,0,0
2002-03-25,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0,0,0
2002-03-26,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0,0,0
2002-03-27,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0,0,0
